Student ID,student_name,gender,grade,school_name,reading_score,math_score,School ID,type,size,budget
7843,Anna Mitchell,F,10th,Hernandez High School,79,73,3,District,4635,3022020
7844,Joel Cortez,M,9th,Hernandez High School,65,58,3,District,4635,3022020
7845,Nathan Nelson,M,9th,Hernandez High School,87,87,3,District,4635,3022020
7846,Samuel Leblanc,M,10th,Hernandez High School,76,92,3,District,4635,3022020
7847,Rhonda Turner,F,9th,Hernandez High School,82,84,3,District,4635,3022020
7848,Mary Perez,F,9th,Hernandez High School,88,65,3,District,4635,3022020
7849,Sarah Stevens,F,11th,Hernandez High School,99,74,3,District,4635,3022020
7850,Sarah Moore,F,12th,Hernandez High School,92,87,3,District,4635,3022020
7851,Tricia Taylor,F,10th,Hernandez High School,89,85,3,District,4635,3022020
7852,Laura Tucker,F,12th,Hernandez High School,82,99,3,District,4635,3022020
7853,Amanda Graham,F,11th,Hernandez High School,71,57,3,District,4635,3022020
7854,Leslie Fox,F,12th,Hernandez High School,85,73,3,District,4635,3022020
7855,Samuel Mathis,M,9th,Hernandez High School,98,87,3,District,4635,3022020
7856,Cameron Baker,M,10th,Hernandez High School,87,74,3,District,4635,3022020
7857,Patrick Pierce,M,10th,Hernandez High School,87,89,3,District,4635,3022020
7858,Raymond Gomez,M,10th,Hernandez High School,98,92,3,District,4635,3022020
7859,Anthony Owens,M,9th,Hernandez High School,73,76,3,District,4635,3022020
7860,Laura Daniel,F,10th,Hernandez High School,91,90,3,District,4635,3022020
7861,Kimberly Chavez,F,9th,Hernandez High School,90,87,3,District,4635,3022020
7862,Daniel Davis,M,10th,Hernandez High School,95,70,3,District,4635,3022020
7863,Jesus Ross,M,12th,Hernandez High School,63,68,3,District,4635,3022020
7864,Adrian Payne,M,10th,Hernandez High School,90,89,3,District,4635,3022020
7865,Mr. Michael Chapman DDS,M,10th,Hernandez High School,86,72,3,District,4635,3022020
7866,Logan Cummings,M,10th,Hernandez High School,87,77,3,District,4635,3022020
7867,Margaret Stafford,F,9th,Hernandez High School,93,63,3,District,4635,3022020
7868,Sheila Jones,F,9th,Hernandez High School,77,78,3,District,4635,3022020
7869,Joseph Fernandez,M,10th,Hernandez High School,70,95,3,District,4635,3022020
7870,Larry Barron,M,11th,Hernandez High School,86,56,3,District,4635,3022020
7871,Jason Crawford,M,9th,Hernandez High School,79,69,3,District,4635,3022020
7872,Sharon Cook,F,9th,Hernandez High School,63,66,3,District,4635,3022020
7873,Jennifer Acevedo,F,9th,Hernandez High School,72,67,3,District,4635,3022020
7874,Jason Bradshaw,M,9th,Hernandez High School,96,67,3,District,4635,3022020
7875,Steve Strong,M,10th,Hernandez High School,97,60,3,District,4635,3022020
7876,Daniel Braun,M,12th,Hernandez High School,63,96,3,District,4635,3022020
7877,Jacob Wright,M,11th,Hernandez High School,88,91,3,District,4635,3022020
7878,Amber Hill,F,11th,Hernandez High School,65,84,3,District,4635,3022020
7879,Samuel Hernandez,M,10th,Hernandez High School,82,67,3,District,4635,3022020
7880,David Reid,M,11th,Hernandez High School,70,58,3,District,4635,3022020
7881,Anthony Stark,M,10th,Hernandez High School,86,87,3,District,4635,3022020
7882,Craig Phillips,M,10th,Hernandez High School,71,65,3,District,4635,3022020
7883,Edward Edwards,M,9th,Hernandez High School,64,71,3,District,4635,3022020
7884,Stephanie Coleman,F,12th,Hernandez High School,99,62,3,District,4635,3022020
7885,Kenneth Harris,M,9th,Hernandez High School,63,57,3,District,4635,3022020
7886,Anthony Butler,M,11th,Hernandez High School,70,66,3,District,4635,3022020
7887,Courtney Soto,F,12th,Hernandez High School,81,62,3,District,4635,3022020
7888,Steven Castillo,M,9th,Hernandez High School,96,95,3,District,4635,3022020
7889,Eric Smith,M,12th,Hernandez High School,91,94,3,District,4635,3022020
7890,April Hodges,F,11th,Hernandez High School,88,99,3,District,4635,3022020
7891,Cheryl Torres,F,9th,Hernandez High School,76,60,3,District,4635,3022020
7892,Rita Webb,F,12th,Hernandez High School,82,81,3,District,4635,3022020
7893,Wendy Lowery,F,10th,Hernandez High School,96,59,3,District,4635,3022020
7894,Brian Townsend,M,9th,Hernandez High School,86,68,3,District,4635,3022020
7895,Jessica Webster,F,11th,Hernandez High School,97,87,3,District,4635,3022020
7896,April Lambert,F,9th,Hernandez High School,65,74,3,District,4635,3022020
7897,Shannon Sanchez,F,11th,Hernandez High School,64,76,3,District,4635,3022020
7898,Michelle Simpson,F,9th,Hernandez High School,70,90,3,District,4635,3022020
7899,Terry Rodriguez,M,11th,Hernandez High School,82,57,3,District,4635,3022020
7900,Timothy Webb,M,10th,Hernandez High School,70,65,3,District,4635,3022020
7901,Marie Morris,F,9th,Hernandez High School,65,96,3,District,4635,3022020
7902,Hayley King,F,11th,Hernandez High School,69,72,3,District,4635,3022020
7903,Benjamin Sanchez,M,9th,Hernandez High School,81,68,3,District,4635,3022020
7904,Christina Peters,F,9th,Hernandez High School,89,69,3,District,4635,3022020
7905,Jack Smith,M,10th,Hernandez High School,82,60,3,District,4635,3022020
7906,Kimberly Craig,F,11th,Hernandez High School,74,57,3,District,4635,3022020
7907,Tamara Jones,F,9th,Hernandez High School,71,92,3,District,4635,3022020
7908,Patricia Berger,F,9th,Hernandez High School,65,82,3,District,4635,3022020
7909,Ronald Johnson,M,11th,Hernandez High School,88,98,3,District,4635,3022020
7910,Kristen Franklin,F,12th,Hernandez High School,87,91,3,District,4635,3022020
7911,Eric Ray,M,9th,Hernandez High School,89,73,3,District,4635,3022020
7912,Aaron Sherman,M,9th,Hernandez High School,76,82,3,District,4635,3022020
7913,Andrew Hawkins,M,11th,Hernandez High School,91,56,3,District,4635,3022020
7914,Gregory Collins,M,9th,Hernandez High School,81,85,3,District,4635,3022020
7915,Joshua Alvarado,M,9th,Hernandez High School,95,59,3,District,4635,3022020
7916,Renee Wu,F,12th,Hernandez High School,90,59,3,District,4635,3022020
7917,Timothy Day,M,9th,Hernandez High School,76,67,3,District,4635,3022020
7918,Mitchell Nelson,M,10th,Hernandez High School,92,58,3,District,4635,3022020
7919,Charlene Wells,F,10th,Hernandez High School,77,56,3,District,4635,3022020
7920,Sydney Williams,F,10th,Hernandez High School,79,88,3,District,4635,3022020
7921,Susan Holt,F,12th,Hernandez High School,67,92,3,District,4635,3022020
7922,Tammy Rojas,F,9th,Hernandez High School,78,64,3,District,4635,3022020
7923,Sarah Martin,F,10th,Hernandez High School,77,76,3,District,4635,3022020
7924,Amanda Carr,F,9th,Hernandez High School,78,80,3,District,4635,3022020
7925,Sarah Rose,F,10th,Hernandez High School,71,74,3,District,4635,3022020
7926,Mike Vaughn,M,9th,Hernandez High School,68,70,3,District,4635,3022020
7927,Bruce Ward,M,10th,Hernandez High School,67,72,3,District,4635,3022020
7928,Julie Krueger,F,11th,Hernandez High School,75,95,3,District,4635,3022020
7929,Kevin Robertson,M,10th,Hernandez High School,68,96,3,District,4635,3022020
7930,Albert Bishop,M,10th,Hernandez High School,70,98,3,District,4635,3022020
7931,Patricia Robinson,F,9th,Hernandez High School,66,71,3,District,4635,3022020
7932,Sabrina Jordan,F,12th,Hernandez High School,64,91,3,District,4635,3022020
7933,Tiffany Cohen,F,10th,Hernandez High School,88,94,3,District,4635,3022020
7934,Jason Reilly,M,9th,Hernandez High School,89,71,3,District,4635,3022020
7935,Jennifer Jones,F,9th,Hernandez High School,63,68,3,District,4635,3022020
7936,Amanda Shelton,F,12th,Hernandez High School,80,80,3,District,4635,3022020
7937,Mackenzie Weber,F,11th,Hernandez High School,83,56,3,District,4635,3022020
7938,Debra Wilson,F,10th,Hernandez High School,86,75,3,District,4635,3022020
7939,Mary Russell,F,12th,Hernandez High School,83,60,3,District,4635,3022020
7940,Patricia Baldwin,F,12th,Hernandez High School,75,67,3,District,4635,3022020
7941,Rachel Perez,F,10th,Hernandez High School,90,91,3,District,4635,3022020
7942,Jacob Johnson,M,10th,Hernandez High School,76,97,3,District,4635,3022020
7943,Crystal Foster,F,9th,Hernandez High School,93,78,3,District,4635,3022020
7944,Julia Harris,F,12th,Hernandez High School,97,76,3,District,4635,3022020
7945,Matthew Vasquez,M,12th,Hernandez High School,85,97,3,District,4635,3022020
7946,Casey Morris,M,12th,Hernandez High School,79,89,3,District,4635,3022020
7947,Peter Cox,M,9th,Hernandez High School,95,62,3,District,4635,3022020
7948,Michael Silva,M,12th,Hernandez High School,86,56,3,District,4635,3022020
7949,Courtney Francis,F,11th,Hernandez High School,85,68,3,District,4635,3022020
7950,Joseph Waters,M,10th,Hernandez High School,97,86,3,District,4635,3022020
7951,Marissa Burns,F,11th,Hernandez High School,93,71,3,District,4635,3022020
7952,Susan Johnston,F,10th,Hernandez High School,73,73,3,District,4635,3022020
7953,Morgan Rodriguez,F,11th,Hernandez High School,70,60,3,District,4635,3022020
7954,Susan Schultz,F,9th,Hernandez High School,87,89,3,District,4635,3022020
7955,Jennifer Morris,F,9th,Hernandez High School,99,99,3,District,4635,3022020
7956,Aaron Eaton,M,10th,Hernandez High School,81,61,3,District,4635,3022020
7957,Nathan Graham,M,10th,Hernandez High School,91,71,3,District,4635,3022020
7958,Jason Kidd,M,9th,Hernandez High School,74,74,3,District,4635,3022020
7959,Kristopher Schaefer,M,10th,Hernandez High School,81,82,3,District,4635,3022020
7960,Ronnie Martinez,M,11th,Hernandez High School,84,58,3,District,4635,3022020
7961,Jaime Cook,F,10th,Hernandez High School,88,82,3,District,4635,3022020
7962,Mark Adams,M,9th,Hernandez High School,78,63,3,District,4635,3022020
7963,Nicole Bruce,F,11th,Hernandez High School,98,97,3,District,4635,3022020
7964,Scott Holmes,M,9th,Hernandez High School,92,92,3,District,4635,3022020
7965,Tracey Stevens,F,9th,Hernandez High School,71,84,3,District,4635,3022020
7966,Jessica Reed,F,9th,Hernandez High School,85,99,3,District,4635,3022020
7967,Michael Johnson,M,9th,Hernandez High School,88,79,3,District,4635,3022020
7968,Frank Mcconnell,M,11th,Hernandez High School,82,66,3,District,4635,3022020
7969,Gerald Dunlap,M,12th,Hernandez High School,90,77,3,District,4635,3022020
7970,Kenneth Jackson,M,9th,Hernandez High School,72,67,3,District,4635,3022020
7971,Emily Peterson,F,12th,Hernandez High School,64,69,3,District,4635,3022020
7972,Traci Ortega,F,9th,Hernandez High School,69,57,3,District,4635,3022020
7973,Tanya Herrera,F,10th,Hernandez High School,82,73,3,District,4635,3022020
7974,Todd Lopez,M,11th,Hernandez High School,68,99,3,District,4635,3022020
7975,Michael Williams,M,11th,Hernandez High School,77,70,3,District,4635,3022020
7976,Rachel Blankenship,F,12th,Hernandez High School,99,78,3,District,4635,3022020
7977,James Douglas,M,12th,Hernandez High School,78,69,3,District,4635,3022020
7978,Jennifer Long PhD,F,10th,Hernandez High School,90,70,3,District,4635,3022020
7979,Steven Johnson,M,11th,Hernandez High School,75,84,3,District,4635,3022020
7980,Lisa Bryant,F,9th,Hernandez High School,81,96,3,District,4635,3022020
7981,Adam Harris,M,9th,Hernandez High School,67,95,3,District,4635,3022020
7982,Tiffany Erickson,F,9th,Hernandez High School,78,90,3,District,4635,3022020
7983,Nicole Williams,F,10th,Hernandez High School,81,78,3,District,4635,3022020
7984,Laurie James,F,11th,Hernandez High School,72,82,3,District,4635,3022020
7985,Kyle Bennett,M,9th,Hernandez High School,99,59,3,District,4635,3022020
7986,Nathan Fitzpatrick,M,10th,Hernandez High School,76,79,3,District,4635,3022020
7987,Matthew Anthony MD,M,11th,Hernandez High School,99,73,3,District,4635,3022020
7988,Heather Harris,F,12th,Hernandez High School,74,82,3,District,4635,3022020
7989,Michael Lopez,M,11th,Hernandez High School,77,72,3,District,4635,3022020
7990,Jenna Roberts,F,12th,Hernandez High School,73,97,3,District,4635,3022020
7991,Sharon Cole,F,9th,Hernandez High School,91,67,3,District,4635,3022020
7992,Joshua Roberts,M,9th,Hernandez High School,86,87,3,District,4635,3022020
7993,Jennifer Brown,F,10th,Hernandez High School,91,96,3,District,4635,3022020
7994,Kimberly Lutz,F,10th,Hernandez High School,92,58,3,District,4635,3022020
7995,Sharon Mahoney,F,11th,Hernandez High School,92,74,3,District,4635,3022020
7996,Joseph Johnson,M,11th,Hernandez High School,77,61,3,District,4635,3022020
7997,John Sanchez,M,11th,Hernandez High School,75,94,3,District,4635,3022020
7998,Sarah Hicks,F,9th,Hernandez High School,73,77,3,District,4635,3022020
7999,Eric Glover,M,12th,Hernandez High School,88,73,3,District,4635,3022020
8000,Robert Garrison IV,M,10th,Hernandez High School,67,75,3,District,4635,3022020
8001,Joshua Rice,M,12th,Hernandez High School,72,55,3,District,4635,3022020
8002,Richard Webb,M,9th,Hernandez High School,92,60,3,District,4635,3022020
8003,Kenneth Alvarez,M,12th,Hernandez High School,98,61,3,District,4635,3022020
8004,John Parks,M,11th,Hernandez High School,84,73,3,District,4635,3022020
8005,Travis Diaz,M,9th,Hernandez High School,64,98,3,District,4635,3022020
8006,Doris Kane,F,10th,Hernandez High School,67,76,3,District,4635,3022020
8007,Laurie Rodriguez,F,11th,Hernandez High School,82,60,3,District,4635,3022020
8008,Laurie Wright,F,10th,Hernandez High School,71,97,3,District,4635,3022020
8009,Yvette Larson,F,10th,Hernandez High School,91,73,3,District,4635,3022020
8010,Janet Roberts,F,12th,Hernandez High School,94,70,3,District,4635,3022020
8011,Elizabeth Dawson,F,11th,Hernandez High School,82,98,3,District,4635,3022020
8012,Elizabeth Ballard,F,9th,Hernandez High School,78,93,3,District,4635,3022020
8013,Marvin Johnson,M,9th,Hernandez High School,90,87,3,District,4635,3022020
8014,Theresa Joseph,F,12th,Hernandez High School,83,60,3,District,4635,3022020
8015,Rebecca Lee,F,9th,Hernandez High School,93,59,3,District,4635,3022020
8016,Nancy Costa,F,12th,Hernandez High School,80,66,3,District,4635,3022020
8017,Pamela Bray,F,11th,Hernandez High School,77,76,3,District,4635,3022020
8018,George Lamb,M,12th,Hernandez High School,65,72,3,District,4635,3022020
8019,Jamie Anderson DDS,F,11th,Hernandez High School,91,89,3,District,4635,3022020
8020,Gabriel Morgan,M,9th,Hernandez High School,75,64,3,District,4635,3022020
8021,Douglas Allen,M,12th,Hernandez High School,63,71,3,District,4635,3022020
8022,Jessica Reed,F,10th,Hernandez High School,79,62,3,District,4635,3022020
8023,Candace Church,F,11th,Hernandez High School,96,75,3,District,4635,3022020
8024,Sean Terrell,M,11th,Hernandez High School,93,90,3,District,4635,3022020
8025,Cassandra Thompson,F,10th,Hernandez High School,90,82,3,District,4635,3022020
8026,William Gonzalez Jr.,M,12th,Hernandez High School,86,98,3,District,4635,3022020
8027,Audrey Acosta,F,10th,Hernandez High School,78,72,3,District,4635,3022020
8028,David Stark,M,12th,Hernandez High School,93,98,3,District,4635,3022020
8029,Robin Collins,F,12th,Hernandez High School,82,80,3,District,4635,3022020
8030,Andrew Smith,M,9th,Hernandez High School,91,75,3,District,4635,3022020
8031,Christopher Mathews,M,9th,Hernandez High School,82,80,3,District,4635,3022020
8032,Alexis Lewis,F,12th,Hernandez High School,93,58,3,District,4635,3022020
8033,Dr. Jennifer Weiss,F,12th,Hernandez High School,76,58,3,District,4635,3022020
8034,Jason Pittman,M,10th,Hernandez High School,63,68,3,District,4635,3022020
8035,Christy Jacobson,F,11th,Hernandez High School,88,73,3,District,4635,3022020
8036,Adam Berg,M,12th,Hernandez High School,70,89,3,District,4635,3022020
8037,William Sharp,M,11th,Hernandez High School,67,80,3,District,4635,3022020
8038,Sarah Gomez,F,12th,Hernandez High School,70,84,3,District,4635,3022020
8039,Lisa Snyder,F,12th,Hernandez High School,68,83,3,District,4635,3022020
8040,Austin Nelson,M,11th,Hernandez High School,67,74,3,District,4635,3022020
8041,Anita Williams,F,11th,Hernandez High School,66,63,3,District,4635,3022020
8042,Carla Parsons,F,10th,Hernandez High School,82,91,3,District,4635,3022020
8043,Ronnie Johnson,M,10th,Hernandez High School,90,82,3,District,4635,3022020
8044,Evan Clark,M,11th,Hernandez High School,74,57,3,District,4635,3022020
8045,Michael Barber,M,10th,Hernandez High School,92,62,3,District,4635,3022020
8046,Richard Ward,M,10th,Hernandez High School,97,63,3,District,4635,3022020
8047,Isaiah Moreno,M,12th,Hernandez High School,98,88,3,District,4635,3022020
8048,Kyle Young,M,12th,Hernandez High School,75,98,3,District,4635,3022020
8049,Drew Moore,M,9th,Hernandez High School,88,93,3,District,4635,3022020
8050,Christopher Richmond,M,10th,Hernandez High School,94,90,3,District,4635,3022020
8051,Hector Rogers,M,9th,Hernandez High School,64,59,3,District,4635,3022020
8052,Ethan Smith,M,9th,Hernandez High School,80,83,3,District,4635,3022020
8053,Cheryl Rodriguez,F,11th,Hernandez High School,78,65,3,District,4635,3022020
8054,Martin Oneal,M,12th,Hernandez High School,65,94,3,District,4635,3022020
8055,Christopher James,M,9th,Hernandez High School,96,92,3,District,4635,3022020
8056,Abigail Rich,F,9th,Hernandez High School,93,94,3,District,4635,3022020
8057,Glenn Schmitt,M,12th,Hernandez High School,95,79,3,District,4635,3022020
8058,Robin Mckinney,F,12th,Hernandez High School,77,59,3,District,4635,3022020
8059,Cody Franco,M,12th,Hernandez High School,88,65,3,District,4635,3022020
8060,Sabrina Shepard,F,9th,Hernandez High School,74,99,3,District,4635,3022020
8061,Ryan Diaz,M,10th,Hernandez High School,96,83,3,District,4635,3022020
8062,Michael Whitney,M,12th,Hernandez High School,63,56,3,District,4635,3022020
8063,Lisa Martin,F,12th,Hernandez High School,90,55,3,District,4635,3022020
8064,David West,M,10th,Hernandez High School,64,73,3,District,4635,3022020
8065,Ronald Pierce,M,10th,Hernandez High School,69,63,3,District,4635,3022020
8066,Lisa Wilson,F,11th,Hernandez High School,79,74,3,District,4635,3022020
8067,Lindsay Williams,F,12th,Hernandez High School,89,61,3,District,4635,3022020
8068,Dr. Cynthia Torres,F,11th,Hernandez High School,89,75,3,District,4635,3022020
8069,Barbara Allen,F,11th,Hernandez High School,67,99,3,District,4635,3022020
8070,Christian Perry,M,11th,Hernandez High School,72,67,3,District,4635,3022020
8071,Erika Griffith,F,9th,Hernandez High School,68,78,3,District,4635,3022020
8072,Stacy Ramsey,F,12th,Hernandez High School,81,67,3,District,4635,3022020
8073,Robert Wilson,M,12th,Hernandez High School,93,98,3,District,4635,3022020
8074,Ralph Evans,M,9th,Hernandez High School,84,72,3,District,4635,3022020
8075,Aaron Jacobs,M,9th,Hernandez High School,91,63,3,District,4635,3022020
